distance,walk_time
9984,9572
9985,7657
9986,8328
9987,8743
9988,8888
9989,8953
9990,7676
9991,9246
9992,9653
9993,8776
9994,9504
9995,7851
9996,9899
9997,9322
9998,9456
9999,7921
10000,9361
10001,9741
10002,9143
10003,8600
10004,7824
10005,9450
10006,9753
10008,9279
10009,9755
10010,7893
10011,8328
10012,9661
10013,9199
10015,10190
10016,9545
10017,8890
10018,9827
10019,9314
10020,9041
10021,9384
10022,8987
10023,8768
10025,9606
10026,9696
10028,8541
10029,8939
10030,9372
10032,9327
10033,8703
10034,9829
10035,9263
10036,8730
10037,9502
10038,9266
10039,8951
10041,9187
10042,9311
10043,8821
10045,9025
10046,9745
10047,8893
10048,8715
10051,9463
10052,8038
10053,9423
10054,9381
10055,8734
10056,8284
10057,9497
10059,9103
10061,9293
10062,9396
10063,9412
10065,9278
10066,8959
10067,8949
10068,9241
10069,8707
10070,8826
10072,8756
10074,8777
10075,9080
10076,8855
10077,8940
10078,9888
10079,8183
10080,9315
10083,8682
10084,9259
10086,9948
10088,8963
10089,9504
10090,9261
10091,8695
10092,9883
10093,8984
10094,9482
10095,8353
10096,8402
10098,9645
10099,9404
10101,8918
10102,9474
10103,9057
10104,9233
10105,8259
10108,8962
10109,9468
10110,8884
10112,9625
10113,9385
10116,9466
10117,9175
10118,10031
10119,8328
10120,9410
10121,8930
10122,8994
10123,9477
10124,9327
10125,10836
10126,9553
10127,8739
10128,8821
10129,8363
10130,9781
10131,9336
10133,9435
10134,9015
10136,9648
10137,9505
10138,8659
10141,9567
10142,8916
10143,10247
10144,8250
10145,9336
10146,7749
10147,9362
10148,8684
10152,9526
10154,9601
10155,8507
10156,9755
10157,8365
10159,8793
10160,8981
10164,9197
10165,9423
10166,8845
10168,9450
10171,8603
10174,9745
10175,8757
10176,7684
10177,8919
10178,7609
10180,9286
10181,8890
10182,8366
10185,7762
10188,9687
10189,9376
10190,9323
10191,7793
10192,9497
10193,9138
10194,8844
10195,8020
10198,10133
10199,9148
10201,9814
10202,9888
10203,7970
10204,9764
10205,10105
10206,9214
10210,7910
10213,9768
10214,9072
10215,9195
10216,9139
10217,8951
10219,9629
10220,9095
10221,9750
10223,9412
10224,9961
10225,9055
10226,8291
10227,9613
10228,9657
10229,7925
10230,8937
10232,9845
10234,9518
10237,10032
10238,9264
10239,8768
10240,9487
10241,9709
10243,9819
10244,9150
10245,9654
10246,8987
10247,8826
10248,9880
10250,9807
10251,8293
10252,9548
10253,9110
10254,9110
10255,9238
10256,9270
10257,8921
10259,9711
10260,9691
10261,9020
10263,10279
10264,9633
10265,9612
10266,9207
10267,9458
10269,9661
10270,8991
10271,9389
10273,9378
10274,8929
10275,9896
10277,9489
10279,9826
10280,10148
10282,9924
10283,9506
10284,9313
10286,9000
10287,9062
10288,9791
10289,9601
10291,9233
10292,9517
10293,9150
10294,8508
10295,8498
10296,9362
10299,8285
10300,9020
10302,9698
10303,9111
10304,9745
10305,9429
10306,9473
10307,9491
10308,9152
10309,8959
10310,9021
10311,9694
10312,9737
10313,9865
10316,9175
10317,9365
10318,9741
10319,9842
10320,8867
10321,9406
10322,8990
10323,9823
10325,9524
10326,8754
10328,9889
10329,8947
10331,9423
10333,10042
10334,9436
10335,10236
10337,8831
10338,9336
10339,9685
10340,8922
10341,8281
10342,9143
10344,9405
10346,9438
10349,10024
10350,8456
10351,9828
10354,9247
10355,10105
10358,9247
10359,10032
10360,9156
10362,9063
10363,8845
10364,8901
10365,9018
10368,9886
10369,9963
10373,8992
10375,9396
10376,7626
10377,7713
10378,7788
10379,8479
10381,9547
10382,7852
10383,9555
10384,8746
10385,7944
10386,9028
10389,9862
10390,9618
10391,9634
10392,9359
10394,10188
10395,8139
10396,8959
10398,10176
10400,9611
10401,9843
10402,9154
10403,8113
10404,8831
10405,8997
10406,8569
10407,9818
10408,10253
10410,8063
10411,8833
10412,9486
10413,8894
10414,9847
10415,9584
10419,9835
10420,8992
10421,9982
10422,9656
10424,9900
10425,9936
10426,8832
10427,9764
10428,8061
10429,9331
10430,9107
10431,9185
10432,9096
10434,9145
10436,10088
10437,9745
10438,8941
10439,10078
10440,9098
10441,9064
10442,9720
10443,9897
10444,10321
10446,9159
10447,9390
10448,9054
10449,9879
10450,9340
10451,9382
10454,9521
10455,9470
10456,10401
10457,9601
10461,9219
10464,8649
10465,9069
10466,10358
10469,9808
10470,9518
10472,9445
10473,9411
10474,9206
10476,9615
10477,9500
10478,9961
10479,9876
10481,9624
10483,8407
10484,10033
10486,8595
10487,9078
10488,10250
10489,10268
10490,9159
10491,10236
10492,8652
10493,8285
10494,9098
10497,8980
10498,9764
10499,10172
10500,9860
10501,10036
10503,9072
10504,9555
10505,9345
10508,9868
10509,9970
10511,10071
10514,8962
10516,9307
10518,10176
10519,10249
10520,9793
10521,9985
10522,9066
10524,8749
10526,9853
10527,8848
10528,9324
10529,9732
10530,7700
10531,10025
10537,9214
10538,9347
10539,9708
10540,9523
10544,8717
10545,9772
10548,9207
10551,9798
10554,9158
10555,9898
10557,9644
10558,9474
10559,8870
10560,10321
10561,9983
10563,9937
10564,10065
10566,9056
10567,9217
10568,9575
10570,10399
10571,9586
10572,10080
10575,8647
10576,10046
10577,7863
10579,8373
10581,9118
10582,7970
10584,11787
10585,7938
10587,10488
10589,9459
10590,9448
10591,8105
10592,9962
10593,8827
10595,8268
10598,8759
10600,9453
10603,8167
10604,9147
10605,9967
10607,9451
10608,9308
10609,8265
10610,10341
10615,9657
10616,8674
10617,10379
10618,9878
10619,8834
10621,9645
10622,9214
10625,9208
10626,10033
10627,8618
10628,9469
10629,9829
10632,10173
10634,9279
10638,9291
10639,8831
10640,9092
10641,9632
10642,10277
10646,9908
10649,10249
10650,10320
10651,9875
10655,9135
10656,8774
10657,9780
10660,8846
10662,9350
10663,8858
10665,9271
10666,9762
10668,9855
10670,9898
10671,9734
10674,9197
10675,9747
10676,9941
10677,9193
10678,10322
10681,9299
10686,9270
10687,9632
10688,9963
10689,9953
10690,9596
10691,8793
10694,9291
10695,9452
10697,9855
10702,9984
10703,9199
10704,10130
10705,9209
10706,9770
10707,10251
10708,10082
10710,9721
10713,10277
10716,9679
10717,8909
10719,9710
10721,10256
10722,9622
10724,10467
10729,9588
10730,9621
10731,9583
10734,9351
10736,9196
10737,8715
10738,9759
10739,10487
10740,10387
10744,9298
10745,8093
10748,9564
10750,10083
10753,10192
10754,9555
10756,9503
10757,9609
10758,10856
10759,9093
10760,10027
10761,9878
10765,10340
10767,10174
10770,10131
10772,9508
10775,10186
10776,9934
10778,10185
10782,8911
10784,9419
10785,9590
10786,9453
10788,9594
10789,10268
10790,10049
10791,8806
10795,9469
10798,9393
10799,10322
10801,9474
10803,10087
10808,10112
10810,9352
10812,9540
10814,9519
10815,9782
10816,10402
10818,10633
10819,9821
10820,10108
10821,8778
10822,9567
10824,9904
10827,10536
10833,9878
10834,10048
10836,9767
10837,9548
10839,10608
10840,10467
10842,10382
10844,10130
10846,10084
10847,8920
10848,9962
10849,9493
10853,9215
10855,9062
10862,10425
10863,10285
10864,9867
10866,10287
10869,10771
10870,9738
10872,9368
10874,9711
10875,9596
10877,10094
10878,8650
10879,9454
10881,8893
10882,9591
10883,10357
10887,10189
10888,9353
10889,10134
10893,10486
10896,10046
10898,10368
10899,10488
10901,10075
10902,9049
10904,10175
10906,9566
10907,8959
10908,10963
10909,10193
10911,9773
10913,10149
10914,10548
10915,10321
10916,9032
10917,10313
10921,9494
10922,10339
10923,10023
10924,9953
10926,10856
10930,10635
10931,9641
10933,9366
10935,10193
10937,9010
10941,10873
10944,9912
10947,10377
10950,10051
10951,10386
10952,9198
10953,10156
10955,9158
10958,11751
10959,10468
10961,10292
10964,9599
10965,10062
10970,9742
10971,8943
10972,10286
10974,9784
10976,9472
10980,10873
10982,10631
10983,9495
10986,9906
10987,10279
10988,10113
10989,9569
10991,9942
10992,10547
10995,9496
10996,10426
10999,10188
11000,10945
11001,10169
11002,9999
11003,10471
11005,10170
11006,9516
11008,10470
11012,10573
11014,10523
11018,8800
11020,9946
11027,10099
11030,10313
11035,9645
11036,10339
11038,9636
11039,9090
11040,9987
11043,10096
11044,10176
11045,10478
11047,10485
11048,9274
11049,11153
11050,10322
11054,10055
11055,9742
11056,9601
11059,9908
11063,9512
11064,10800
11066,10194
11068,10963
11072,9497
11075,9618
11076,8795
11077,10149
11078,10021
11080,10468
11083,10288
11084,10223
11086,10229
11088,10549
11091,9467
11092,10277
11093,11226
11095,11441
11096,11298
11097,10485
11098,9091
11099,9973
11100,10873
11104,10154
11105,9751
11108,9638
11109,10082
11110,10539
11112,9901
11114,10085
11120,10471
11122,10550
11124,9511
11127,10280
11129,10799
11132,10427
11134,10385
11139,9896
11143,9743
11144,9889
11145,10573
11147,10628
11149,10401
11150,10153
11151,9604
11152,11207
11153,9886
11156,10313
11157,10241
11161,9441
11164,10720
11165,10553
11167,10199
11169,10294
11177,9901
11181,9639
11186,10076
11187,10734
11188,10461
11191,10338
11192,10143
11194,9908
11196,10290
11198,10471
11199,10094
11200,9891
11201,10401
11203,10771
11204,10658
11210,9908
11215,9924
11216,10464
11221,10069
11223,10548
11225,10194
11226,9590
11230,10963
11234,9744
11235,11675
11236,9887
11240,10511
11241,11584
11245,10555
11249,9617
11254,11642
11256,10262
11257,9641
11261,10488
11266,10308
11269,10146
11271,10428
11272,10085
11273,10387
11274,10836
11277,10265
11279,10574
11282,9901
11283,10344
11284,10841
11285,11617
11289,10641
11295,9782
11301,10729
11302,10115
11310,10488
11312,10875
11313,10401
11318,10481
11323,9888
11327,9744
11329,10350
11332,10971
11333,10457
11334,10654
11336,10031
11342,10185
11346,10792
11347,10407
11348,10337
11349,10963
11350,9901
11361,10901
11362,10656
11367,9783
11368,10373
11372,11298
11376,11592
11377,10489
11379,11724
11383,10717
11385,10405
11389,10603
11392,10526
11393,10583
11396,9986
11401,10488
11405,10361
11412,9890
11416,10574
11417,10907
11418,10032
11421,11194
11424,9745
11425,10757
11428,10395
11430,10153
11433,11701
11436,10478
11440,10553
11441,10629
11442,10031
11443,11118
11446,10459
11447,10663
11453,10748
11459,10759
11470,11023
11471,11173
11473,10481
11478,10757
11480,10487
11481,10656
11487,10290
11493,10903
11496,10612
11498,10516
11499,10605
11503,10033
11504,9891
11506,10336
11510,11413
11518,11589
11519,10914
11520,10177
11521,10632
11522,10375
11523,10894
11524,11813
11525,10408
11526,11029
11527,10584
11528,10740
11536,10665
11537,11791
11540,10630
11543,10837
11545,10226
11546,10405
11553,10534
11557,11051
11558,10750
11562,10906
11563,10486
11564,10825
11565,10881
11568,11338
11574,10762
11578,10765
11583,10888
11586,10634
11588,10882
11591,10035
11593,10677
11599,10806
11600,10625
11601,10177
11611,10606
11617,10554
11621,10639
11624,10896
11626,10904
11629,10481
11630,10658
11632,10797
11634,10935
11636,10858
11640,10586
11650,10518
11654,10547
11657,10630
11660,11449
11662,11603
11663,10149
11664,10862
11665,10405
11667,10752
11671,11750
11672,11414
11676,10887
11677,10377
11681,10631
11682,10660
11685,10178
11687,10496
11694,10901
11697,10954
11701,11291
11710,10543
11711,10908
11716,11601
11717,11483
11719,11025
11721,11265
11726,10608
11728,10897
11729,10767
11736,10936
11751,11168
11755,10627
11758,10638
11759,10883
11761,10906
11762,11003
11771,10514
11776,10805
11777,10754
11781,10449
11787,10481
11790,11559
11794,10857
11797,11043
11803,11301
11804,10519
11807,11637
11808,11079
11811,10936
11819,10767
11825,11005
11833,10709
11835,10899
11839,10718
11841,11196
11843,10629
11847,11025
11854,10591
11860,10910
11861,10659
11865,11470
11866,10738
11872,10952
11875,11169
11879,10579
11882,10769
11885,10833
11887,11267
11890,10755
11893,10762
11898,10887
11899,11045
11908,11080
11910,11312
11911,10629
11915,11324
11933,10662
11937,10767
11943,11283
11944,10901
11945,11506
11946,11120
11948,11087
11951,11103
11953,10805
11954,11622
11959,11072
11970,11098
11971,11179
11977,11007
11988,11131
11989,11455
11992,10755
12001,11169
12005,11047
12010,11081
12012,10912
12017,10815
12021,10806
12026,10331
12032,11312
12034,11031
12037,10771
12047,10951
12055,10903
12057,10886
12059,11201
12070,11708
12071,11192
12080,11250
12085,11442
12094,11131
12103,11772
12108,11005
12111,10877
12112,11048
12114,11562
12129,11170
12135,11679
12144,11619
12147,10881
12150,11774
12157,11313
12164,10914
12165,11415
12169,10904
12171,11307
12175,11194
12179,10927
12191,11224
12192,11202
12193,11473
12199,10829
12222,11050
12223,11367
12226,11364
12229,11573
12231,11246
12234,11005
12242,11173
12244,11243
12253,11022
12259,11171
12268,11274
12275,10956
12281,11196
12283,11774
12296,11109
12301,11711
12303,11002
12323,10986
12326,11295
12328,11204
12332,11415
12334,11052
12346,11341
12351,11634
12359,11474
12369,11364
12374,11573
12377,11253
12382,11554
12386,11717
12389,11197
12394,11140
12404,11106
12411,11939
12416,11274
12437,11128
12438,11790
12451,11343
12465,11805
12472,11796
12481,11308
12488,10984
12500,11799
12504,11701
12510,11364
12511,11744
12512,11578
12515,11140
12520,11417
12525,11262
12535,11229
12542,11655
12545,11129
12554,11768
12555,11456
12556,11140
12558,11655
12565,11241
12584,11583
12595,11792
12600,11996
12652,11713
12660,11364
12667,11798
12673,11888
12674,12232
12687,11212
12701,11363
12714,11186
12718,12134
12720,11939
12753,11793
12778,11418
12792,11890
12793,11859
12795,11714
12797,11990
12808,12381
12824,12233
12836,12135
12847,12087
12849,11872
12876,11939
12883,12144
12912,11892
12935,11962
12936,12002
12940,12210
12943,12147
12952,12210
12956,12137
12957,12381
12977,11913
12984,12120
12999,11870
13002,12088
13034,11938
13067,11998
13078,12139
13079,12116
13081,12146
13091,12528
13107,12382
13116,12284
13129,12235
13161,12337
13173,11995
13218,12214
13219,12146
13223,12203
13226,12289
13240,12529
13259,12382
13278,12381
13284,12236
13325,12336
13360,12145
13362,12214
13364,12289
13390,12531
13397,12433
13412,12383
13413,12343
13441,12483
13502,12214
13503,12290
13518,12435
13522,12574
13541,12715
13641,12437
13643,12290
13647,12435
13657,12576
13672,12717
13687,12347
13765,13038
13793,12578
13805,12718
13930,12580
13940,12720
13979,12632
14076,12722
